loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState,batteryLevel
2020-05-25 11:39:36.234 -0400,1590421175.000518,35.93113070798672,-79.03160759939028,89.00245,0,297.7212008505508,2.414376166501267,6.080883204369312,-9999,7331.010427125,-0.369842529296875,-0.369354248046875,-0.7194671630859375,7330.965556125,0.301144387949337,0.2395426738887423,0.8851200652688415,-7.844221591949463,-3.07768440246582,1.160210251808167,0.5899510383605957,0.03407889604568481,-0.3265804052352905,XArbitraryZVertical,0.4041789753507797,0.1705317068148399,0.1851722418286499,0.879357393715788,0.1502311825752258,-0.7739909887313843,-0.6151165962219238,7328.468892791667,unknown,2,2020-05-25 11:39:33.692 -0400,2020-05-25 10:03:58.294 -0400,2305,1.120514,0,0,1817.949,0,0,2020-05-25 11:39:33.691 -0400,612113973.691326,0,0.359375,101.234,1,0.85
2020-05-25 11:39:36.269 -0400,1590421175.000518,35.93113070798672,-79.03160759939028,89.00245,0,297.7212008505508,2.414376166501267,6.080883204369312,-9999,7331.045327125001,0.2016143798828125,-1.114700317382812,-0.7057952880859375,7331.025384125001,0.3064668592255443,0.222974497645502,0.8272994900744998,1.534257888793945,0.9151203632354736,-0.7318519949913025,-0.2911317050457001,-0.03936052322387695,-0.04356372356414795,XArbitraryZVertical,0.3792286079477619,0.1616505445302892,0.1830895771265336,0.8924868799387858,0.1496763676404953,-0.7361061573028564,-0.6601095199584961,7331.021602125001,unknown,2,2020-05-25 11:39:36.244 -0400,2020-05-25 10:03:58.294 -0400,2311,1.11859,0,0,1823.054,0,0,2020-05-25 11:39:36.244 -0400,612113976.2441384,0,0.3398438,101.234,1,0.85
2020-05-25 11:39:36.304 -0400,1590421176.000527,35.93113093276593,-79.03161654551553,88.76202,0,297.7211949310214,2.286582130105775,6.455031487598029,-9999,7331.080226125,0.0699462890625,-1.059555053710938,-0.7161102294921875,7331.025384125001,0.3064668592255443,0.222974497645502,0.8272994900744998,1.534257888793945,0.9151203632354736,-0.7318519949913025,-0.2911317050457001,-0.03936052322387695,-0.04356372356414795,XArbitraryZVertical,0.3792286079477619,0.1616505445302892,0.1830895771265336,0.8924868799387858,0.1496763676404953,-0.7361061573028564,-0.6601095199584961,7331.021602125001,unknown,2,2020-05-25 11:39:36.244 -0400,2020-05-25 10:03:58.294 -0400,2311,1.11859,0,0,1823.054,0,0,2020-05-25 11:39:36.244 -0400,612113976.2441384,0,0.3398438,101.234,1,0.85
2020-05-25 11:39:36.339 -0400,1590421176.000527,35.93113093276593,-79.03161654551553,88.76202,0,297.7211949310214,2.286582130105775,6.455031487598029,-9999,7331.115126125001,0.05120849609375,-0.8160858154296875,-0.5811920166015625,7331.085212125,0.3805275171608966,0.1962931931767776,0.6520322525644392,-9.062945365905762,-0.2006154954433441,0.1647904813289642,-0.08508433401584625,-0.4527269005775452,0.06346875429153442,XArbitraryZVertical,0.2954232153376664,0.1514300837434854,0.2091108823799584,0.9198187772017508,0.1550240516662598,-0.6068029999732971,-0.7795881032943726,7331.021602125001,unknown,2,2020-05-25 11:39:36.244 -0400,2020-05-25 10:03:58.294 -0400,2311,1.11859,0,0,1823.054,0,0,2020-05-25 11:39:36.244 -0400,612113976.2441384,0,0.3398438,101.234,1,0.85
2020-05-25 11:39:36.374 -0400,1590421176.000527,35.93113093276593,-79.03161654551553,88.76202,0,297.7211949310214,2.286582130105775,6.455031487598029,-9999,7331.150025125001,0.1327362060546875,0.1480560302734375,-0.0949554443359375,7331.145039125,0.5118546649496871,0.1069728649921509,-0.2693173463940973,-20.64080047607422,-1.647080063819885,0.259227454662323,0.04818316549062729,-0.4184436202049255,0.701696515083313,XArbitraryZVertical,-0.1431043529392234,0.01731511966582828,0.2435488048466983,0.9591168985232686,0.1029202342033386,0.26607346534729,-0.9584426879882812,7331.021602125001,unknown,2,2020-05-25 11:39:36.244 -0400,2020-05-25 10:03:58.294 -0400,2311,1.11859,0,0,1823.054,0,0,2020-05-25 11:39:36.244 -0400,612113976.2441384,0,0.3398438,101.234,1,0.85
2020-05-25 11:39:36.409 -0400,1590421176.000527,35.93113093276593,-79.03161654551553,88.76202,0,297.7211949310214,2.286582130105775,6.455031487598029,-9999,7331.184925125001,-0.157379150390625,1.275650024414062,0.7263031005859375,7331.145039125,0.5118546649496871,0.1069728649921509,-0.2693173463940973,-20.64080047607422,-1.647080063819885,0.259227454662323,0.04818316549062729,-0.4184436202049255,0.701696515083313,XArbitraryZVertical,-0.1431043529392234,0.01731511966582828,0.2435488048466983,0.9591168985232686,0.1029202342033386,0.26607346534729,-0.9584426879882812,7331.021602125001,unknown,2,2020-05-25 11:39:36.244 -0400,2020-05-25 10:03:58.294 -0400,2311,1.11859,0,0,1823.054,0,0,2020-05-25 11:39:36.244 -0400,612113976.2441384,0,0.3398438,101.234,1,0.85
2020-05-25 11:39:36.444 -0400,1590421176.000527,35.93113093276593,-79.03161654551553,88.76202,0,297.7211949310214,2.286582130105775,6.455031487598029,-9999,7331.219824125001,-0.46099853515625,1.835128784179688,0.37103271484375,7331.204867125,1.016169666560688,0.5060724400754584,-1.478962316049009,-17.02156448364258,0.1349475979804993,-0.8570901155471802,-0.3846656382083893,0.5268929004669189,0.5592830181121826,XArbitraryZVertical,-0.6600105825436704,-0.1558230285781842,0.2005962542381078,0.7070122910592881,0.0444537065923214,0.9957862496376038,-0.08021043241024017,7331.021602125001,unknown,2,2020-05-25 11:39:36.244 -0400,2020-05-25 10:03:58.294 -0400,2311,1.11859,0,0,1823.054,0,0,2020-05-25 11:39:36.244 -0400,612113976.2441384,0,0.3398438,101.234,1,0.85
2020-05-25 11:39:36.480 -0400,1590421176.000527,35.93113093276593,-79.03161654551553,88.76202,0,297.7211949310214,2.286582130105775,6.455031487598029,-9999,7331.254723125,0.1279754638671875,1.776687622070312,-0.00384521484375,7331.204867125,1.016169666560688,0.5060724400754584,-1.478962316049009,-17.02156448364258,0.1349475979804993,-0.8570901155471802,-0.3846656382083893,0.5268929004669189,0.5592830181121826,XArbitraryZVertical,-0.6600105825436704,-0.1558230285781842,0.2005962542381078,0.7070122910592881,0.0444537065923214,0.9957862496376038,-0.08021043241024017,7331.021602125001,unknown,2,2020-05-25 11:39:36.244 -0400,2020-05-25 10:03:58.294 -0400,2311,1.11859,0,0,1823.054,0,0,2020-05-25 11:39:36.244 -0400,612113976.2441384,0,0.3398438,101.234,1,0.85
2020-05-25 11:39:36.514 -0400,1590421176.000527,35.93113093276593,-79.03161654551553,88.76202,0,297.7211949310214,2.286582130105775,6.455031487598029,-9999,7331.289623125001,0.037506103515625,0.875762939453125,0.3548736572265625,7331.264695125001,-2.643746074303515,-3.126272534264537,-1.301476664172282,4.2057204246521,-0.1214509010314941,-0.9774853587150574,0.1806661784648895,0.706997811794281,-0.2481378316879272,XArbitraryZVertical,-0.7722344556404418,-0.1915106467975872,0.1433277515603215,0.5885871533072028,-0.004076156299561262,0.9639521241188049,0.2660447657108307,7331.021602125001,unknown,2,2020-05-25 11:39:36.244 -0400,2020-05-25 10:03:58.294 -0400,2311,1.11859,0,0,1823.054,0,0,2020-05-25 11:39:36.244 -0400,612113976.2441384,0,0.3398438,101.234,1,0.85
2020-05-25 11:39:36.549 -0400,1590421176.000527,35.93113093276593,-79.03161654551553,88.76202,0,297.7211949310214,2.286582130105775,6.455031487598029,-9999,7331.324522125001,-0.0127410888671875,0.4757080078125,0.251617431640625,7331.264695125001,-2.643746074303515,-3.126272534264537,-1.301476664172282,4.2057204246521,-0.1214509010314941,-0.9774853587150574,0.1806661784648895,0.706997811794281,-0.2481378316879272,XArbitraryZVertical,-0.7722344556404418,-0.1915106467975872,0.1433277515603215,0.5885871533072028,-0.004076156299561262,0.9639521241188049,0.2660447657108307,7331.021602125001,unknown,2,2020-05-25 11:39:36.244 -0400,2020-05-25 10:03:58.294 -0400,2311,1.11859,0,0,1823.054,0,0,2020-05-25 11:39:36.244 -0400,612113976.2441384,0,0.3398438,101.234,1,0.85
2020-05-25 11:39:36.583 -0400,1590421176.000527,35.93113093276593,-79.03161654551553,88.76202,0,297.7211949310214,2.286582130105775,6.455031487598029,-9999,7331.359423041667,-0.07928466796875,1.210067749023438,-0.017181396484375,7331.324522125001,-1.946446296780712,-2.432445104373175,-1.521328109176788,0.8721503019332886,0.57789146900177,0.5972755551338196,-0.008525311946868896,-0.5693444609642029,0.2600075006484985,XArbitraryZVertical,-0.6962641393620366,-0.1843347127263947,0.1558419603065271,0.6759809087042116,-0.03219915553927422,0.9987766742706299,0.03752607479691505,7331.021602125001,unknown,2,2020-05-25 11:39:36.244 -0400,2020-05-25 10:03:58.294 -0400,2311,1.11859,0,0,1823.054,0,0,2020-05-25 11:39:36.244 -0400,612113976.2441384,0,0.3398438,101.234,1,0.85
2020-05-25 11:39:36.620 -0400,1590421176.000527,35.93113093276593,-79.03161654551553,88.76202,0,297.7211949310214,2.286582130105775,6.455031487598029,-9999,7331.394322041667,-0.2576141357421875,1.882431030273438,-0.18133544921875,7331.384351041667,0.5683487657331905,0.1021533002737399,-1.458654815248862,8.098566055297852,0.6564667224884033,0.5061905980110168,-0.2373644411563873,0.5458513498306274,0.03879088163375854,XArbitraryZVertical,-0.6494812794766656,-0.1500422484155352,0.1761173601658964,0.7243231389294794,0.01141171250492334,0.9937187433242798,-0.111322782933712,7331.021602125001,unknown,2,2020-05-25 11:39:36.244 -0400,2020-05-25 10:03:58.294 -0400,2311,1.11859,0,0,1823.054,0,0,2020-05-25 11:39:36.244 -0400,612113976.2441384,0,0.3398438,101.234,1,0.85
2020-05-25 11:39:36.653 -0400,1590421176.000527,35.93113093276593,-79.03161654551553,88.76202,0,297.7211949310214,2.286582130105775,6.455031487598029,-9999,7331.429222041667,0.203948974609375,1.970962524414062,0.2138519287109375,7331.384351041667,0.5683487657331905,0.1021533002737399,-1.458654815248862,8.098566055297852,0.6564667224884033,0.5061905980110168,-0.2373644411563873,0.5458513498306274,0.03879088163375854,XArbitraryZVertical,-0.6494812794766656,-0.1500422484155352,0.1761173601658964,0.7243231389294794,0.01141171250492334,0.9937187433242798,-0.111322782933712,7331.021602125001,unknown,2,2020-05-25 11:39:36.244 -0400,2020-05-25 10:03:58.294 -0400,2311,1.11859,0,0,1823.054,0,0,2020-05-25 11:39:36.244 -0400,612113976.2441384,0,0.3398438,101.234,1,0.85
2020-05-25 11:39:36.688 -0400,1590421176.000527,35.93113093276593,-79.03161654551553,88.76202,0,297.7211949310214,2.286582130105775,6.455031487598029,-9999,7331.464121041667,-0.036865234375,0.854095458984375,1.58941650390625,7331.444179041667,0.4610176610892059,0.01702772091015155,-0.2884075561364794,29.22008895874023,-0.8942533731460571,-1.330421924591064,0.202822282910347,1.483491182327271,1.532608151435852,XArbitraryZVertical,-0.1418234832822229,-0.02462886644627491,0.2249022360335302,0.9636899792793978,0.01632365398108959,0.2844259142875671,-0.9585590362548828,7331.021602125001,unknown,2,2020-05-25 11:39:36.244 -0400,2020-05-25 10:03:58.294 -0400,2311,1.11859,0,0,1823.054,0,0,2020-05-25 11:39:36.244 -0400,612113976.2441384,0,0.3398438,101.234,1,0.85
2020-05-25 11:39:36.723 -0400,1590421176.000527,35.93113093276593,-79.03161654551553,88.76202,0,297.7211949310214,2.286582130105775,6.455031487598029,-9999,7331.499021041667,-0.5750579833984375,-2.34185791015625,1.389968872070312,7331.444179041667,0.4610176610892059,0.01702772091015155,-0.2884075561364794,29.22008895874023,-0.8942533731460571,-1.330421924591064,0.202822282910347,1.483491182327271,1.532608151435852,XArbitraryZVertical,-0.1418234832822229,-0.02462886644627491,0.2249022360335302,0.9636899792793978,0.01632365398108959,0.2844259142875671,-0.9585590362548828,7331.021602125001,unknown,2,2020-05-25 11:39:36.244 -0400,2020-05-25 10:03:58.294 -0400,2311,1.11859,0,0,1823.054,0,0,2020-05-25 11:39:36.244 -0400,612113976.2441384,0,0.3398438,101.234,1,0.85
2020-05-25 11:39:36.758 -0400,1590421176.000527,35.93113093276593,-79.03161654551553,88.76202,0,297.7211949310214,2.286582130105775,6.455031487598029,-9999,7331.533920041667,0.7403717041015625,-1.722381591796875,0.12286376953125,7331.504006041667,0.06778588608119616,0.4005912563599415,1.224158879972787,5.063489437103271,3.606945276260376,-2.911711692810059,-0.7075484991073608,-1.401298403739929,1.702780842781067,XArbitraryZVertical,0.5572422307926135,0.1818264068489894,0.1414304084581832,0.7977579561011572,0.1324849277734756,-0.9405204057693481,-0.3128405213356018,7331.021602125001,unknown,2,2020-05-25 11:39:36.244 -0400,2020-05-25 10:03:58.294 -0400,2311,1.11859,0,0,1823.054,0,0,2020-05-25 11:39:36.244 -0400,612113976.2441384,0,0.3398438,101.234,1,0.85
2020-05-25 11:39:36.793 -0400,1590421176.000527,35.93113093276593,-79.03161654551553,88.76202,0,297.7211949310214,2.286582130105775,6.455031487598029,-9999,7331.568820041667,-0.1903076171875,0.4878387451171875,-0.62750244140625,7331.563834041667,0.3524066969415431,0.0747688160759406,0.6416859587594487,-3.211035490036011,-2.82944130897522,1.892111897468567,1.107316851615906,0.4794923067092896,-0.3829977512359619,XArbitraryZVertical,0.3040493150656545,0.09016218070485728,0.1778360913422948,0.9315572913073137,0.05984058976173401,-0.5985468626022339,-0.7988495826721191,7331.021602125001,unknown,2,2020-05-25 11:39:36.244 -0400,2020-05-25 10:03:58.294 -0400,2311,1.11859,0,0,1823.054,0,0,2020-05-25 11:39:36.244 -0400,612113976.2441384,0,0.3398438,101.234,1,0.85
2020-05-25 11:39:36.827 -0400,1590421176.000527,35.93113093276593,-79.03161654551553,88.76202,0,297.7211949310214,2.286582130105775,6.455031487598029,-9999,7331.603719041667,-0.300048828125,-0.43157958984375,-0.3907012939453125,7331.563834041667,0.3524066969415431,0.0747688160759406,0.6416859587594487,-3.211035490036011,-2.82944130897522,1.892111897468567,1.107316851615906,0.4794923067092896,-0.3829977512359619,XArbitraryZVertical,0.3040493150656545,0.09016218070485728,0.1778360913422948,0.9315572913073137,0.05984058976173401,-0.5985468626022339,-0.7988495826721191,7331.021602125001,unknown,2,2020-05-25 11:39:36.244 -0400,2020-05-25 10:03:58.294 -0400,2311,1.11859,0,0,1823.054,0,0,2020-05-25 11:39:36.244 -0400,612113976.2441384,0,0.3398438,101.234,1,0.85
2020-05-25 11:39:36.863 -0400,1590421176.000527,35.93113093276593,-79.03161654551553,88.76202,0,297.7211949310214,2.286582130105775,6.455031487598029,-9999,7331.638619041667,0.233001708984375,-1.530715942382812,-0.7302398681640625,7331.623662041668,0.2497065435706977,0.2218007173216457,0.7980139847083352,0.7412804365158081,1.692148923873901,-0.5168135166168213,-0.0938628613948822,-0.8474757075309753,0.2729182243347168,XArbitraryZVertical,0.3704119257838281,0.1492684855886365,0.1567043615110284,0.9033037476329521,0.1535792350769043,-0.7159709930419922,-0.6810278296470642,7331.021602125001,unknown,2,2020-05-25 11:39:36.244 -0400,2020-05-25 10:03:58.294 -0400,2311,1.11859,0,0,1823.054,0,0,2020-05-25 11:39:36.244 -0400,612113976.2441384,0,0.3398438,101.234,1,0.85
2020-05-25 11:39:36.897 -0400,1590421176.000527,35.93113093276593,-79.03161654551553,88.76202,0,297.7211949310214,2.286582130105775,6.455031487598029,-9999,7331.673518041667,0.149749755859375,-0.7689056396484375,-0.742950439453125,7331.623662041668,0.2497065435706977,0.2218007173216457,0.7980139847083352,0.7412804365158081,1.692148923873901,-0.5168135166168213,-0.0938628613948822,-0.8474757075309753,0.2729182243347168,XArbitraryZVertical,0.3704119257838281,0.1492684855886365,0.1567043615110284,0.9033037476329521,0.1535792350769043,-0.7159709930419922,-0.6810278296470642,7331.021602125001,unknown,2,2020-05-25 11:39:36.244 -0400,2020-05-25 10:03:58.294 -0400,2311,1.11859,0,0,1823.054,0,0,2020-05-25 11:39:36.244 -0400,612113976.2441384,0,0.3398438,101.234,1,0.85
2020-05-25 11:39:36.932 -0400,1590421176.000527,35.93113093276593,-79.03161654551553,88.76202,0,297.7211949310214,2.286582130105775,6.455031487598029,-9999,7331.708418041667,-0.085418701171875,-0.3656005859375,-0.6721038818359375,7331.683489041667,0.3766589660531571,0.1458586360011458,0.487028412415593,-9.466336250305176,-0.5756125450134277,-0.2584933042526245,-0.02047698199748993,-0.2342643439769745,0.1363012194633484,XArbitraryZVertical,0.22298262703434,0.1144856359165277,0.1984697454935153,0.9475133115656735,0.128442719578743,-0.4680018723011017,-0.8743435740470886,7331.021602125001,unknown,2,2020-05-25 11:39:36.244 -0400,2020-05-25 10:03:58.294 -0400,2311,1.11859,0,0,1823.054,0,0,2020-05-25 11:39:36.244 -0400,612113976.2441384,0,0.3398438,101.234,1,0.85
2020-05-25 11:39:36.967 -0400,1590421176.000527,35.93113093276593,-79.03161654551553,88.76202,0,297.7211949310214,2.286582130105775,6.455031487598029,-9999,7331.743317041667,0.0506744384765625,0.0624542236328125,-0.3780364990234375,7331.683489041667,0.3766589660531571,0.1458586360011458,0.487028412415593,-9.466336250305176,-0.5756125450134277,-0.2584933042526245,-0.02047698199748993,-0.2342643439769745,0.1363012194633484,XArbitraryZVertical,0.22298262703434,0.1144856359165277,0.1984697454935153,0.9475133115656735,0.128442719578743,-0.4680018723011017,-0.8743435740470886,7331.021602125001,unknown,2,2020-05-25 11:39:36.244 -0400,2020-05-25 10:03:58.294 -0400,2311,1.11859,0,0,1823.054,0,0,2020-05-25 11:39:36.244 -0400,612113976.2441384,0,0.3398438,101.234,1,0.85
2020-05-25 11:39:37.002 -0400,1590421176.000527,35.93113093276593,-79.03161654551553,88.76202,0,297.7211949310214,2.286582130105775,6.455031487598029,-9999,7331.778216041667,0.0980224609375,1.115921020507812,-0.0597686767578125,7331.743317041667,0.4712430047841297,0.1110960317737468,-0.2796741122695994,-16.84793853759766,-0.5154227018356323,0.7053279280662537,-0.0905732661485672,-0.3130108416080475,0.5158109068870544,XArbitraryZVertical,-0.1481558880504038,0.02097033371761375,0.2232874877182854,0.9631991942397389,0.1065599322319031,0.2760424315929413,-0.9552201628684998,7331.021602125001,unknown,2,2020-05-25 11:39:36.244 -0400,2020-05-25 10:03:58.294 -0400,2311,1.11859,0,0,1823.054,0,0,2020-05-25 11:39:36.244 -0400,612113976.2441384,0,0.3398438,101.234,1,0.85
2020-05-25 11:39:37.037 -0400,1590421176.000527,35.93113093276593,-79.03161654551553,88.76202,0,297.7211949310214,2.286582130105775,6.455031487598029,-9999,7331.813116041667,-0.208160400390625,1.198776245117188,0.1876373291015625,7331.803145041667,0.833120721090686,0.3700168468133917,-1.28059236979568,-14.29436683654785,-0.7150287628173828,0.1722404658794403,-0.1493825316429138,0.343776524066925,0.2848625183105469,XArbitraryZVertical,-0.5967086899700991,-0.1027046570465111,0.2184304306791776,0.7652962861388269,0.1034796833992004,0.9581855535507202,-0.2667809724807739,7331.021602125001,unknown,2,2020-05-25 11:39:36.244 -0400,2020-05-25 10:03:58.294 -0400,2311,1.11859,0,0,1823.054,0,0,2020-05-25 11:39:36.244 -0400,612113976.2441384,0,0.3398438,101.234,1,0.85
2020-05-25 11:39:37.072 -0400,1590421176.000527,35.93113093276593,-79.03161654551553,88.76202,0,297.7211949310214,2.286582130105775,6.455031487598029,-9999,7331.848015041667,-0.01678466796875,2.091796875,-0.10430908203125,7331.803145041667,0.833120721090686,0.3700168468133917,-1.28059236979568,-14.29436683654785,-0.7150287628173828,0.1722404658794403,-0.1493825316429138,0.343776524066925,0.2848625183105469,XArbitraryZVertical,-0.5967086899700991,-0.1027046570465111,0.2184304306791776,0.7652962861388269,0.1034796833992004,0.9581855535507202,-0.2667809724807739,7331.021602125001,unknown,2,2020-05-25 11:39:36.244 -0400,2020-05-25 10:03:58.294 -0400,2311,1.11859,0,0,1823.054,0,0,2020-05-25 11:39:36.244 -0400,612113976.2441384,0,0.3398438,101.234,1,0.85
2020-05-25 11:39:37.110 -0400,1590421176.000527,35.93113093276593,-79.03161654551553,88.76202,0,297.7211949310214,2.286582130105775,6.455031487598029,-9999,7331.882915041667,0.2294158935546875,1.491714477539062,-0.090087890625,7331.862972041667,2.736580102459867,2.289767125654576,-1.449725520679397,2.602205276489258,0.02156511321663857,-0.5574145913124084,0.08706390857696533,1.166321158409119,-0.3554819822311401,XArbitraryZVertical,-0.7228769129841256,-0.1312263726617695,0.1815222077221422,0.6536651395254017,0.09088021516799927,0.9926798939704895,0.07954278588294983,7331.021602125001,unknown,2,2020-05-25 11:39:36.244 -0400,2020-05-25 10:03:58.294 -0400,2311,1.11859,0,0,1823.054,0,0,2020-05-25 11:39:36.244 -0400,612113976.2441384,0,0.3398438,101.234,1,0.85
2020-05-25 11:39:37.142 -0400,1590421176.000527,35.93113093276593,-79.03161654551553,88.76202,0,297.7211949310214,2.286582130105775,6.455031487598029,-9999,7331.917814041667,-0.083404541015625,0.8358917236328125,0.236297607421875,7331.862972041667,2.736580102459867,2.289767125654576,-1.449725520679397,2.602205276489258,0.02156511321663857,-0.5574145913124084,0.08706390857696533,1.166321158409119,-0.3554819822311401,XArbitraryZVertical,-0.7228769129841256,-0.1312263726617695,0.1815222077221422,0.6536651395254017,0.09088021516799927,0.9926798939704895,0.07954278588294983,7331.021602125001,unknown,2,2020-05-25 11:39:36.244 -0400,2020-05-25 10:03:58.294 -0400,2311,1.11859,0,0,1823.054,0,0,2020-05-25 11:39:36.244 -0400,612113976.2441384,0,0.3398438,101.234,1,0.85
2020-05-25 11:39:37.176 -0400,1590421176.000527,35.93113093276593,-79.03161654551553,88.76202,0,297.7211949310214,2.286582130105775,6.455031487598029,-9999,7331.952714041667,0.000274658203125,0.7889251708984375,-0.3895263671875,7331.922800041667,0.7005570063967045,0.2315877684282911,-1.215004303191102,6.83050537109375,0.008949983865022659,-0.08261884748935699,-0.1633584201335907,-0.1015176773071289,0.5753040313720703,XArbitraryZVertical,-0.5651193845780003,-0.1054669691204379,0.2179282377033704,0.7886850618422342,0.07995049655437469,0.9373708963394165,-0.3390336036682129,7331.021602125001,unknown,2,2020-05-25 11:39:36.244 -0400,2020-05-25 10:03:58.294 -0400,2311,1.11859,0,0,1823.054,0,0,2020-05-25 11:39:36.244 -0400,612113976.2441384,0,0.3398438,101.234,1,0.85
2020-05-25 11:39:37.211 -0400,1590421176.000527,35.93113093276593,-79.03161654551553,88.76202,0,297.7211949310214,2.286582130105775,6.455031487598029,-9999,7331.987613041667,0.0840606689453125,1.063858032226562,-0.603790283203125,7331.982628041667,0.5484431499933836,0.1319329627179325,-0.8526064998466092,7.256021976470947,0.204375147819519,-0.5266467332839966,-0.01256181299686432,0.2550579309463501,0.03359156847000122,XArbitraryZVertical,-0.4134447782095295,-0.05395694840397013,0.2197857620193872,0.8819559437154397,0.08656325191259384,0.7529981136322021,-0.6523041129112244,7331.021602125001,unknown,2,2020-05-25 11:39:36.244 -0400,2020-05-25 10:03:58.294 -0400,2311,1.11859,0,0,1823.054,0,0,2020-05-25 11:39:36.244 -0400,612113976.2441384,0,0.3398438,101.234,1,0.85
2020-05-25 11:39:37.246 -0400,1590421176.000527,35.93113093276593,-79.03161654551553,88.76202,0,297.7211949310214,2.286582130105775,6.455031487598029,-9999,7332.022513041667,0.0419158935546875,1.176834106445312,-0.2751312255859375,7331.982628041667,0.5484431499933836,0.1319329627179325,-0.8526064998466092,7.256021976470947,0.204375147819519,-0.5266467332839966,-0.01256181299686432,0.2550579309463501,0.03359156847000122,XArbitraryZVertical,-0.4134447782095295,-0.05395694840397013,0.2197857620193872,0.8819559437154397,0.08656325191259384,0.7529981136322021,-0.6523041129112244,7331.021602125001,unknown,2,2020-05-25 11:39:36.244 -0400,2020-05-25 10:03:58.294 -0400,2311,1.11859,0,0,1823.054,0,0,2020-05-25 11:39:36.244 -0400,612113976.2441384,0,0.3398438,101.234,1,0.85
2020-05-25 11:39:37.281 -0400,1590421176.000527,35.93113093276593,-79.03161654551553,88.76202,0,297.7211949310214,2.286582130105775,6.455031487598029,-9999,7332.057412041667,0.09100341796875,0.3543548583984375,-0.0511016845703125,7332.042455041667,0.4161323482032043,0.06214400553190654,-0.1844645320849859,16.77945899963379,-0.350475549697876,-1.214544773101807,0.07664230465888977,0.9353923797607422,0.5295371413230896,XArbitraryZVertical,-0.09646181040514894,0.01125169082603574,0.2027912893595837,0.9743942465312717,0.06105039641261101,0.1834201812744141,-0.9811370372772217,7331.021602125001,unknown,2,2020-05-25 11:39:36.244 -0400,2020-05-25 10:03:58.294 -0400,2311,1.11859,0,0,1823.054,0,0,2020-05-25 11:39:36.244 -0400,612113976.2441384,0,0.3398438,101.234,1,0.85
2020-05-25 11:39:37.316 -0400,1590421176.000527,35.93113093276593,-79.03161654551553,88.76202,0,297.7211949310214,2.286582130105775,6.455031487598029,-9999,7332.092312041667,-0.1541748046875,-1.418197631835938,0.2906951904296875,7332.042455041667,0.4161323482032043,0.06214400553190654,-0.1844645320849859,16.77945899963379,-0.350475549697876,-1.214544773101807,0.07664230465888977,0.9353923797607422,0.5295371413230896,XArbitraryZVertical,-0.09646181040514894,0.01125169082603574,0.2027912893595837,0.9743942465312717,0.06105039641261101,0.1834201812744141,-0.9811370372772217,7331.021602125001,unknown,2,2020-05-25 11:39:36.244 -0400,2020-05-25 10:03:58.294 -0400,2311,1.11859,0,0,1823.054,0,0,2020-05-25 11:39:36.244 -0400,612113976.2441384,0,0.3398438,101.234,1,0.85
2020-05-25 11:39:37.351 -0400,1590421177.000532,35.9311338743699,-79.03161752063593,88.82773,0,297.7211948313302,2.253243247069169,6.269695775845345,-9999,7332.127211041667,0.2384796142578125,-1.972030639648438,-0.0718231201171875,7332.102283041667,0.114759270163903,0.3078528505104189,1.012957424715207,10.32781314849854,1.816189408302307,-2.492027759552002,-0.2498701065778732,-0.8919360041618347,0.6697605848312378,XArbitraryZVertical,0.470887893369796,0.1613413945163879,0.1238085934477223,0.8584316842341599,0.1604011952877045,-0.8484010696411133,-0.5044670701026917,7331.021602125001,unknown,2,2020-05-25 11:39:36.244 -0400,2020-05-25 10:03:58.294 -0400,2311,1.11859,0,0,1823.054,0,0,2020-05-25 11:39:36.244 -0400,612113976.2441384,0,0.3398438,101.234,1,0.85
